date,song_name,rank,streams,previous_rank,peak_rank,total_days
2024-01-28,Is It Over Now? (Taylor's Version) (From The Vault),84,1480742,81,,93
2024-01-29,Cruel Summer,9,4146061,5,,351
2024-01-29,Lover,67,1711552,67,,348
2024-01-29,cardigan,95,1541540,94,,406
2024-01-29,august,165,1275497,163,,344
2024-01-29,Don’t Blame Me,138,1349132,144,,524
2024-01-29,Anti-Hero,92,1563818,93,,464
2024-01-29,Is It Over Now? (Taylor's Version) (From The Vault),81,1635159,84,,94
2024-01-30,Cruel Summer,9,4136483,9,,352
2024-01-30,Lover,65,1787454,67,,349
2024-01-30,cardigan,94,1599138,95,,407
2024-01-30,august,169,1293819,165,,345
2024-01-30,Don’t Blame Me,140,1379413,138,,525
2024-01-30,Anti-Hero,83,1653715,92,,465
2024-01-30,Is It Over Now? (Taylor's Version) (From The Vault),81,1671540,81,,95
2024-01-31,Cruel Summer,8,4138614,9,,353
2024-01-31,Lover,72,1734390,65,,350
2024-01-31,cardigan,89,1624846,94,,408
2024-01-31,august,161,1309867,169,,346
2024-01-31,Don’t Blame Me,137,1398840,140,,526
2024-01-31,Anti-Hero,88,1627570,83,,466
2024-01-31,Is It Over Now? (Taylor's Version) (From The Vault),82,1658590,81,,96
2024-02-01,Cruel Summer,6,4297094,8,,354
2024-02-01,Blank Space,199,1215628,,,744
2024-02-01,Lover,68,1812892,72,,351
2024-02-01,cardigan,82,1701452,89,,409
2024-02-01,august,141,1398057,161,,347
2024-02-01,Don’t Blame Me,126,1449038,137,,527
2024-02-01,Anti-Hero,78,1722858,88,,467
2024-02-01,Is It Over Now? (Taylor's Version) (From The Vault),83,1683598,82,,97
2024-02-02,Cruel Summer,5,4386555,6,,355
2024-02-02,Lover,74,1836814,68,,352
2024-02-02,cardigan,91,1680761,82,,410
2024-02-02,august,156,1363084,141,,348
2024-02-02,Don’t Blame Me,135,1459424,126,,528
2024-02-02,Anti-Hero,81,1763286,78,,468
2024-02-02,Is It Over Now? (Taylor's Version) (From The Vault),86,1705848,83,,98
2024-02-03,Cruel Summer,4,4387864,5,,356
2024-02-03,Blank Space,198,1200178,,,745
2024-02-03,Lover,65,1838079,74,,353
2024-02-03,cardigan,91,1606918,91,,411
2024-02-03,august,152,1311958,156,,349
2024-02-03,Don’t Blame Me,127,1407626,135,,529
2024-02-03,Anti-Hero,74,1746253,81,,469
2024-02-03,Is It Over Now? (Taylor's Version) (From The Vault),85,1649774,86,,99
2024-02-04,Cruel Summer,6,3913863,4,,357
2024-02-04,Blank Space,193,1092792,198,,746
2024-02-04,Lover,59,1728056,65,,354
2024-02-04,cardigan,78,1558594,91,,412
2024-02-04,august,126,1290879,152,,350
2024-02-04,Don’t Blame Me,97,1418817,127,,530
2024-02-04,Anti-Hero,71,1594257,74,,470
2024-02-04,Is It Over Now? (Taylor's Version) (From The Vault),86,1475976,85,,100
2024-02-05,Cruel Summer,5,4304011,6,,358
2024-02-05,Blank Space,191,1175022,193,,747
2024-02-05,Lover,57,1909440,59,,355
2024-02-05,cardigan,67,1828191,78,,413
2024-02-05,august,113,1464549,126,,351
2024-02-05,Don’t Blame Me,93,1558741,97,,531
2024-02-05,Anti-Hero,42,2172663,71,,471
2024-02-05,Karma,137,1339936,,,280
2024-02-05,Is It Over Now? (Taylor's Version) (From The Vault),73,1738148,86,,101
2024-02-06,Cruel Summer,5,4446928,5,,359
2024-02-06,Blank Space,196,1216305,191,,748
2024-02-06,Lover,58,1992053,57,,356
2024-02-06,cardigan,62,1951101,67,,414
2024-02-06,august,108,1536140,113,,352
2024-02-06,Don’t Blame Me,103,1556730,93,,532
2024-02-06,Anti-Hero,46,2141462,42,,472
2024-02-06,Karma,160,1312697,137,,281
2024-02-06,Is It Over Now? (Taylor's Version) (From The Vault),71,1808927,73,,102
2024-02-06,You’re Losing Me (From The Vault),186,1232439,,,54
2024-02-07,Cruel Summer,5,4469562,5,,360
2024-02-07,Blank Space,179,1283183,196,,749
2024-02-07,Lover,58,2015887,58,,357
2024-02-07,cardigan,68,1908605,62,,415
2024-02-07,august,110,1569111,108,,353
2024-02-07,Don’t Blame Me,115,1538144,103,,533
2024-02-07,Anti-Hero,53,2126935,46,,473
2024-02-07,Karma,183,1273935,160,,282
2024-02-07,Is It Over Now? (Taylor's Version) (From The Vault),80,1762056,71,,103
2024-02-08,Cruel Summer,5,4517091,5,,361
2024-02-08,Blank Space,186,1257481,179,,750
2024-02-08,Lover,59,2010689,58,,358
2024-02-08,cardigan,70,1893444,68,,416
2024-02-08,august,117,1499044,110,,354
2024-02-08,Don’t Blame Me,114,1516401,115,,534
2024-02-08,Anti-Hero,53,2084331,53,,474
2024-02-08,Karma,199,1236518,183,,283
2024-02-08,Is It Over Now? (Taylor's Version) (From The Vault),80,1722028,80,,104
2024-02-09,Cruel Summer,5,4658897,5,,362
2024-02-09,Lover,66,1929979,59,,359
2024-02-09,cardigan,78,1781987,70,,417
2024-02-09,august,168,1341409,117,,355
2024-02-09,Don’t Blame Me,119,1522767,114,,535
2024-02-09,Anti-Hero,57,2059172,53,,475
2024-02-09,Karma,200,1266712,199,,284
2024-02-09,Is It Over Now? (Taylor's Version) (From The Vault),84,1717224,80,,105
2024-02-10,Cruel Summer,4,4735553,5,,363
2024-02-10,Lover,61,1948470,66,,360
2024-02-10,cardigan,83,1693411,78,,418
2024-02-10,august,181,1266264,168,,356
2024-02-10,Don’t Blame Me,118,1485741,119,,536
2024-02-10,Anti-Hero,59,1969229,57,,476
2024-02-10,Karma,198,1219238,200,,285
2024-02-10,Is It Over Now? (Taylor's Version) (From The Vault),93,1636851,84,,106
2024-02-11,Cruel Summer,7,4270891,4,,364
2024-02-11,Lover,68,1876770,61,,361
2024-02-11,cardigan,86,1625059,83,,419
2024-02-11,august,157,1248850,181,,357
2024-02-11,Don’t Blame Me,115,1429335,118,,537
2024-02-11,Anti-Hero,71,1854180,59,,477
2024-02-11,Karma,182,1170090,198,,286
2024-02-11,Is It Over Now? (Taylor's Version) (From The Vault),101,1519923,93,,107
2024-02-12,Cruel Summer,6,4392157,7,,365
2024-02-12,Lover,72,1956901,68,,362
2024-02-12,cardigan,98,1673644,86,,420
2024-02-12,august,169,1268287,157,,358
2024-02-12,Don’t Blame Me,132,1421964,115,,538
2024-02-12,Anti-Hero,76,1878487,71,,478
2024-02-12,Karma,174,1250959,182,,287
2024-02-12,Is It Over Now? (Taylor's Version) (From The Vault),111,1550245,101,,108
2024-02-13,Cruel Summer,5,4568182,6,,366
2024-02-13,Lover,62,2062252,72,,363
2024-02-13,cardigan,88,1735626,98,,421
2024-02-13,august,169,1314399,169,,359
2024-02-13,Don’t Blame Me,144,1427507,132,,539
2024-02-13,Anti-Hero,71,1916168,76,,479
2024-02-13,Karma,188,1251609,174,,288
2024-02-13,Is It Over Now? (Taylor's Version) (From The Vault),105,1606398,111,,109
2024-02-14,Cruel Summer,5,4697555,5,,367
2024-02-14,Lover,23,2806109,62,,364
2024-02-14,cardigan,88,1736360,88,,422
2024-02-14,august,182,1300986,169,,360
2024-02-14,Love Story (Taylor’s Version),176,1309132,,,97
2024-02-14,Don’t Blame Me,130,1496923,144,,540
2024-02-14,Anti-Hero,67,1938321,71,,480
2024-02-14,Is It Over Now? (Taylor's Version) (From The Vault),112,1582330,105,,110
2024-02-15,Cruel Summer,6,4476201,5,,368
2024-02-15,Lover,41,2253323,23,,365
2024-02-15,cardigan,86,1687159,88,,423
2024-02-15,august,162,1313079,182,,361
2024-02-15,Don’t Blame Me,122,1491712,130,,541
2024-02-15,Anti-Hero,66,1907854,67,,481
2024-02-15,Is It Over Now? (Taylor's Version) (From The Vault),96,1583672,112,,111
2024-02-16,Cruel Summer,4,5145399,6,,369
2024-02-16,Lover,29,2627570,41,,366
2024-02-16,cardigan,89,1730798,86,,424
2024-02-16,august,170,1346130,162,,362
2024-02-16,Don’t Blame Me,106,1593249,122,,542
2024-02-16,Anti-Hero,62,2026818,66,,482
2024-02-16,Karma,180,1309188,,,289
2024-02-16,Is It Over Now? (Taylor's Version) (From The Vault),93,1693627,96,,112
2024-02-17,Cruel Summer,3,4941546,4,,370
2024-02-17,Blank Space,190,1209988,,,751
2024-02-17,Lover,45,2105380,29,,367
2024-02-17,cardigan,84,1659591,89,,425
2024-02-17,august,159,1307663,170,,363
2024-02-17,Don’t Blame Me,100,1526550,106,,543
2024-02-17,Anti-Hero,57,1966865,62,,483
2024-02-17,Karma,178,1260272,180,,290
2024-02-17,Is It Over Now? (Taylor's Version) (From The Vault),86,1647045,93,,113
2024-02-18,Cruel Summer,2,4520317,3,,371
2024-02-18,Lover,46,1957368,45,,368
2024-02-18,cardigan,67,1671843,84,,426
2024-02-18,august,127,1284351,159,,364
2024-02-18,Love Story (Taylor’s Version),190,1107218,,,98
2024-02-18,Don’t Blame Me,88,1472135,100,,544
2024-02-18,Anti-Hero,60,1777389,57,,484
2024-02-18,Karma,171,1152494,178,,291
2024-02-18,Is It Over Now? (Taylor's Version) (From The Vault),78,1522949,86,,114
2024-02-18,You’re Losing Me (From The Vault),200,1088559,,,55
2024-02-19,Cruel Summer,3,4759866,2,,372
2024-02-19,Lover,51,2049785,46,,369
2024-02-19,cardigan,72,1750685,67,,427
2024-02-19,august,132,1360971,127,,365
2024-02-19,Don’t Blame Me,95,1525763,88,,545
2024-02-19,Anti-Hero,58,1911124,60,,485
2024-02-19,Karma,168,1230670,171,,292
2024-02-19,Is It Over Now? (Taylor's Version) (From The Vault),87,1603229,78,,115
2024-02-20,Cruel Summer,4,4790167,3,,373
2024-02-20,Lover,57,1981191,51,,370
2024-02-20,cardigan,82,1733614,72,,428
2024-02-20,august,138,1388350,132,,366
2024-02-20,Don’t Blame Me,119,1477652,95,,546
2024-02-20,Anti-Hero,60,1910372,58,,486
2024-02-20,Karma,187,1228888,168,,293
2024-02-20,Is It Over Now? (Taylor's Version) (From The Vault),92,1618641,87,,116
2024-02-21,Cruel Summer,5,4711888,4,,374
2024-02-21,Lover,61,1917392,57,,371
2024-02-21,cardigan,84,1708521,82,,429
2024-02-21,august,153,1314524,138,,367
2024-02-21,Don’t Blame Me,121,1494816,119,,547
2024-02-21,Anti-Hero,62,1911238,60,,487
2024-02-21,Karma,177,1258187,187,,294
2024-02-21,Is It Over Now? (Taylor's Version) (From The Vault),90,1632602,92,,117
2024-02-22,Cruel Summer,5,4656941,5,,375
2024-02-22,Lover,57,1963213,61,,372
2024-02-22,cardigan,91,1647329,84,,430
2024-02-22,august,158,1309990,153,,368
2024-02-22,Don’t Blame Me,107,1554405,121,,548
2024-02-22,Anti-Hero,65,1859065,62,,488
2024-02-22,Karma,189,1238089,177,,295
2024-02-22,Is It Over Now? (Taylor's Version) (From The Vault),97,1607748,90,,118
2024-02-23,Cruel Summer,5,4920711,5,,376
2024-02-23,Lover,55,2122544,57,,373
2024-02-23,cardigan,89,1728543,91,,431
2024-02-23,august,159,1355339,158,,369
2024-02-23,Don’t Blame Me,114,1580666,107,,549
2024-02-23,Anti-Hero,67,1949409,65,,489
2024-02-23,Karma,191,1286467,189,,296
2024-02-23,Is It Over Now? (Taylor's Version) (From The Vault),98,1668634,97,,119
2024-02-24,Cruel Summer,5,4884609,5,,377
2024-02-24,Lover,54,2019298,55,,374
2024-02-24,cardigan,93,1624634,89,,432
2024-02-24,august,180,1258888,159,,370
2024-02-24,Don’t Blame Me,103,1546824,114,,550
2024-02-24,Anti-Hero,61,1948936,67,,490
2024-02-24,Karma,170,1275960,191,,297
2024-02-24,Is It Over Now? (Taylor's Version) (From The Vault),96,1602765,98,,120
2024-02-25,Cruel Summer,5,4449943,5,,378
2024-02-25,Lover,44,1959575,54,,375
2024-02-25,cardigan,77,1556538,93,,433
2024-02-25,august,132,1276188,180,,371
2024-02-25,Love Story (Taylor’s Version),194,1093170,,,99
2024-02-25,Don’t Blame Me,110,1370226,103,,551
2024-02-25,Anti-Hero,65,1714546,61,,491
2024-02-25,Karma,166,1151119,170,,298
2024-02-25,Is It Over Now? (Taylor's Version) (From The Vault),85,1508697,96,,121
2024-02-26,Cruel Summer,5,4464721,5,,379
2024-02-26,Lover,55,1967721,44,,376
2024-02-26,cardigan,89,1619214,77,,434
2024-02-26,august,135,1359760,132,,372
2024-02-26,Don’t Blame Me,130,1406864,110,,552
2024-02-26,Anti-Hero,71,1792447,65,,492
2024-02-26,Karma,197,1169397,166,,299
2024-02-26,Is It Over Now? (Taylor's Version) (From The Vault),97,1566448,85,,122
2024-02-27,Cruel Summer,5,4546489,5,,380
2024-02-27,Lover,58,1953941,55,,377
2024-02-27,cardigan,96,1637973,89,,435
2024-02-27,august,146,1329975,135,,373
2024-02-27,Don’t Blame Me,132,1438474,130,,553
2024-02-27,Anti-Hero,64,1892682,71,,493
2024-02-27,Karma,200,1186501,197,,300
2024-02-27,Is It Over Now? (Taylor's Version) (From The Vault),103,1582356,97,,123
2024-02-28,Cruel Summer,5,4517299,5,,381
2024-02-28,Lover,60,1899928,58,,378
2024-02-28,cardigan,83,1691776,96,,436
2024-02-28,august,143,1334926,146,,374
2024-02-28,Don’t Blame Me,121,1466719,132,,554
2024-02-28,Anti-Hero,64,1851819,64,,494
2024-02-28,Is It Over Now? (Taylor's Version) (From The Vault),110,1533418,103,,124
2024-02-29,Cruel Summer,6,4562959,5,,382
2024-02-29,Lover,58,1871773,60,,379
2024-02-29,cardigan,98,1610149,83,,437
2024-02-29,august,148,1322032,143,,375
2024-02-29,Don’t Blame Me,128,1437898,121,,555
2024-02-29,Anti-Hero,64,1847514,64,,495
2024-02-29,Is It Over Now? (Taylor's Version) (From The Vault),105,1543128,110,,125
2024-03-01,Cruel Summer,7,4586628,6,,383
2024-03-01,Lover,71,1846228,58,,380
2024-03-01,cardigan,103,1610779,98,,438
2024-03-01,august,183,1282084,148,,376
2024-03-01,Don’t Blame Me,139,1441523,128,,556
2024-03-01,Anti-Hero,69,1862432,64,,496
2024-03-01,Is It Over Now? (Taylor's Version) (From The Vault),105,1600876,105,,126
2024-03-02,Cruel Summer,6,4616101,7,,384
2024-03-02,Lover,57,1903937,71,,381
2024-03-02,cardigan,86,1629527,103,,439
2024-03-02,august,182,1227356,183,,377
2024-03-02,Don’t Blame Me,124,1444921,139,,557
2024-03-02,Anti-Hero,61,1869633,69,,497
2024-03-02,Is It Over Now? (Taylor's Version) (From The Vault),98,1561049,105,,127
2024-03-03,Cruel Summer,6,4272100,6,,385
2024-03-03,Lover,48,1845509,57,,382
2024-03-03,cardigan,74,1593499,86,,440
2024-03-03,august,133,1254255,182,,378
2024-03-03,Love Story (Taylor’s Version),200,1070279,,,100
2024-03-03,Don’t Blame Me,107,1386698,124,,558
2024-03-03,Anti-Hero,68,1697466,61,,498
2024-03-03,Karma,191,1091191,,,301
2024-03-03,Is It Over Now? (Taylor's Version) (From The Vault),94,1447643,98,,128
2024-03-04,Cruel Summer,6,4700696,6,,386
2024-03-04,Lover,50,1971709,48,,383
2024-03-04,cardigan,78,1719400,74,,441
2024-03-04,august,136,1344651,133,,379
2024-03-04,Don’t Blame Me,109,1476095,107,,559
2024-03-04,Anti-Hero,57,1840981,68,,499
2024-03-04,Is It Over Now? (Taylor's Version) (From The Vault),96,1551697,94,,129
2024-03-05,Cruel Summer,6,4876126,6,,387
2024-03-05,Lover,50,2035456,50,,384
2024-03-05,cardigan,83,1720974,78,,442
2024-03-05,august,135,1422985,136,,380
2024-03-05,Don’t Blame Me,121,1478206,109,,560
2024-03-05,Anti-Hero,57,1924183,57,,500
2024-03-05,Karma,191,1209063,,,302
2024-03-05,Is It Over Now? (Taylor's Version) (From The Vault),92,1633789,96,,130
2024-03-06,Cruel Summer,5,4868039,6,,388
2024-03-06,Lover,50,2025324,50,,385
2024-03-06,cardigan,80,1741918,83,,443
2024-03-06,august,134,1438672,135,,381
2024-03-06,Don’t Blame Me,112,1530928,121,,561
2024-03-06,Anti-Hero,61,1894215,57,,501
2024-03-06,Is It Over Now? (Taylor's Version) (From The Vault),101,1594717,92,,131
2024-03-07,Cruel Summer,6,4648859,5,,389
2024-03-07,Lover,57,1933700,50,,386
2024-03-07,cardigan,87,1697932,80,,444
2024-03-07,august,150,1358825,134,,382
2024-03-07,Don’t Blame Me,127,1473747,112,,562
2024-03-07,Anti-Hero,65,1868101,61,,502
2024-03-07,Is It Over Now? (Taylor's Version) (From The Vault),105,1569149,101,,132
2024-03-08,Cruel Summer,12,4794810,6,,390
2024-03-08,Lover,72,1937250,57,,387
2024-03-08,cardigan,123,1589809,87,,445
2024-03-08,august,200,1284778,150,,383
2024-03-08,Don’t Blame Me,146,1463135,127,,563
2024-03-08,Anti-Hero,76,1907559,65,,503
2024-03-08,Is It Over Now? (Taylor's Version) (From The Vault),121,1599304,105,,133
2024-03-09,Cruel Summer,7,4885895,12,,391
2024-03-09,Lover,67,1943793,72,,388
2024-03-09,cardigan,104,1608981,123,,446
2024-03-09,august,194,1250644,200,,384
2024-03-09,Love Story (Taylor’s Version),198,1239058,,,101
2024-03-09,Don’t Blame Me,137,1436286,146,,564
2024-03-09,Anti-Hero,71,1883326,76,,504
2024-03-09,Is It Over Now? (Taylor's Version) (From The Vault),127,1501078,121,,134
2024-03-10,Cruel Summer,6,4322257,7,,392
2024-03-10,Lover,61,1848736,67,,389
2024-03-10,cardigan,93,1516254,104,,447
2024-03-10,august,163,1216777,194,,385
2024-03-10,Love Story (Taylor’s Version),191,1140305,198,,102
2024-03-10,Don’t Blame Me,134,1310102,137,,565
2024-03-10,Anti-Hero,72,1664125,71,,505
2024-03-10,Is It Over Now? (Taylor's Version) (From The Vault),122,1349209,127,,135
2024-03-11,Cruel Summer,7,4520911,6,,393
2024-03-11,Lover,64,1884002,61,,390
2024-03-11,cardigan,101,1564742,93,,448
2024-03-11,august,163,1273772,163,,386
2024-03-11,Don’t Blame Me,147,1334248,134,,566
2024-03-11,Anti-Hero,79,1717107,72,,506
2024-03-11,Is It Over Now? (Taylor's Version) (From The Vault),130,1410812,122,,136
2024-03-12,Cruel Summer,6,4685216,7,,394
2024-03-12,Lover,69,1852003,64,,391
2024-03-12,cardigan,107,1576848,101,,449
2024-03-12,august,170,1286984,163,,387
2024-03-12,Don’t Blame Me,138,1424306,147,,567
2024-03-12,Anti-Hero,81,1744973,79,,507
2024-03-12,Is It Over Now? (Taylor's Version) (From The Vault),127,1473240,130,,137
2024-03-13,Cruel Summer,6,4685442,6,,395
2024-03-13,Lover,72,1795387,69,,392
2024-03-13,cardigan,98,1632558,107,,450
2024-03-13,august,161,1329407,170,,388
2024-03-13,Don’t Blame Me,142,1413344,138,,568
2024-03-13,Anti-Hero,74,1778064,81,,508
2024-03-13,Is It Over Now? (Taylor's Version) (From The Vault),126,1492389,127,,138
2024-03-14,Cruel Summer,7,4565518,6,,396
2024-03-14,Lover,65,1861252,72,,393
2024-03-14,cardigan,99,1608724,98,,451
2024-03-14,august,158,1341449,161,,389
2024-03-14,Don’t Blame Me,151,1369052,142,,569
2024-03-14,Anti-Hero,78,1734044,74,,509
2024-03-14,Is It Over Now? (Taylor's Version) (From The Vault),125,1490318,126,,139
2024-03-15,Cruel Summer,8,4649449,7,,397
2024-03-15,Lover,70,1858776,65,,394
2024-03-15,cardigan,104,1603383,99,,452
2024-03-15,august,195,1267153,158,,390
2024-03-15,Don’t Blame Me,154,1397435,151,,570
2024-03-15,Anti-Hero,87,1753401,78,,510
2024-03-15,Is It Over Now? (Taylor's Version) (From The Vault),137,1459530,125,,140
2024-03-16,Cruel Summer,7,4559749,8,,398
2024-03-16,Lover,67,1800385,70,,395
2024-03-16,cardigan,115,1493218,104,,453
2024-03-16,Don’t Blame Me,153,1365660,154,,571
2024-03-16,Anti-Hero,70,1754311,87,,511
2024-03-16,Is It Over Now? (Taylor's Version) (From The Vault),136,1416159,137,,141
2024-03-17,Cruel Summer,7,4008227,7,,399
2024-03-17,Lover,64,1715859,67,,396
2024-03-17,cardigan,95,1428033,115,,454
2024-03-17,august,151,1238220,,,391
2024-03-17,Don’t Blame Me,128,1300166,153,,572
2024-03-17,Anti-Hero,70,1597447,70,,512
2024-03-17,Is It Over Now? (Taylor's Version) (From The Vault),131,1284631,136,,142
2024-03-18,Cruel Summer,7,4355386,7,,400
2024-03-18,Lover,62,1816541,64,,397
2024-03-18,cardigan,91,1556060,95,,455
2024-03-18,august,126,1405886,151,,392
2024-03-18,Don’t Blame Me,142,1355153,128,,573
2024-03-18,Anti-Hero,73,1676938,70,,513
2024-03-18,Is It Over Now? (Taylor's Version) (From The Vault),130,1387113,131,,143
2024-03-19,Cruel Summer,7,4487905,7,,401
2024-03-19,Lover,61,1881703,62,,398
2024-03-19,cardigan,85,1627328,91,,456
2024-03-19,august,116,1455368,126,,393
2024-03-19,Don’t Blame Me,140,1392695,142,,574
2024-03-19,Anti-Hero,76,1701909,73,,514
2024-03-19,Is It Over Now? (Taylor's Version) (From The Vault),139,1398936,130,,144
2024-03-20,Cruel Summer,7,4470437,7,,402
2024-03-20,Lover,59,1954407,61,,399
2024-03-20,cardigan,90,1595489,85,,457
2024-03-20,august,108,1520378,116,,394
2024-03-20,Don’t Blame Me,141,1391251,140,,575
2024-03-20,Anti-Hero,76,1703789,76,,515
2024-03-20,Is It Over Now? (Taylor's Version) (From The Vault),135,1412825,139,,145
2024-03-21,Cruel Summer,7,4386273,7,,403
2024-03-21,Lover,71,1770502,59,,400
2024-03-21,cardigan,105,1538910,90,,458
2024-03-21,august,123,1454603,108,,395
2024-03-21,Don’t Blame Me,151,1363600,141,,576
2024-03-21,Anti-Hero,78,1673994,76,,516
2024-03-21,Is It Over Now? (Taylor's Version) (From The Vault),146,1383701,135,,146
2024-03-22,Cruel Summer,15,4364809,7,,404
2024-03-22,Lover,104,1704395,71,,401
2024-03-22,cardigan,133,1541348,105,,459
2024-03-22,august,171,1395776,123,,396
2024-03-22,Don’t Blame Me,177,1379626,151,,577
2024-03-22,Anti-Hero,112,1660560,78,,517
2024-03-22,Is It Over Now? (Taylor's Version) (From The Vault),169,1398821,146,,147
2024-03-23,Cruel Summer,8,4522473,15,,405
2024-03-23,Lover,77,1807312,104,,402
2024-03-23,cardigan,104,1564560,133,,460
2024-03-23,august,154,1379758,171,,397
2024-03-23,Don’t Blame Me,162,1350345,177,,578
2024-03-23,Anti-Hero,86,1725749,112,,518
2024-03-23,Is It Over Now? (Taylor's Version) (From The Vault),160,1351951,169,,148
2024-03-24,Cruel Summer,8,4041157,8,,406
2024-03-24,Lover,68,1681056,77,,403
2024-03-24,cardigan,96,1474759,104,,461
2024-03-24,august,122,1341759,154,,398
2024-03-24,Don’t Blame Me,154,1228135,162,,579
2024-03-24,Anti-Hero,81,1592615,86,,519
2024-03-24,Is It Over Now? (Taylor's Version) (From The Vault),155,1217154,160,,149
2024-03-25,Cruel Summer,9,4278555,8,,407
2024-03-25,Lover,78,1738132,68,,404
2024-03-25,cardigan,93,1600650,96,,462
2024-03-25,august,138,1379376,122,,399
2024-03-25,Don’t Blame Me,180,1254634,154,,580
2024-03-25,Anti-Hero,91,1618911,81,,520
2024-03-25,Is It Over Now? (Taylor's Version) (From The Vault),171,1282685,155,,150
2024-03-26,Cruel Summer,10,4306777,9,,408
2024-03-26,Lover,78,1762282,78,,405
2024-03-26,cardigan,94,1633362,93,,463
2024-03-26,august,145,1379551,138,,400
2024-03-26,Don’t Blame Me,173,1283773,180,,581
2024-03-26,Anti-Hero,93,1639318,91,,521
2024-03-26,Is It Over Now? (Taylor's Version) (From The Vault),170,1291722,171,,151
2024-03-27,Cruel Summer,11,4188203,10,,409
2024-03-27,Lover,92,1668346,78,,406
2024-03-27,cardigan,97,1619668,94,,464
2024-03-27,august,151,1373077,145,,401
2024-03-27,Don’t Blame Me,177,1296157,173,,582
2024-03-27,Anti-Hero,94,1653981,93,,522
2024-03-27,Is It Over Now? (Taylor's Version) (From The Vault),172,1316295,170,,152
2024-03-28,Cruel Summer,11,4244182,11,,410
2024-03-28,Lover,85,1717407,92,,407
2024-03-28,cardigan,112,1532628,97,,465
2024-03-28,august,178,1302928,151,,402
2024-03-28,Don’t Blame Me,174,1313524,177,,583
2024-03-28,Anti-Hero,91,1632239,94,,523
2024-03-28,Is It Over Now? (Taylor's Version) (From The Vault),160,1345478,172,,153
2024-03-29,Cruel Summer,15,4004346,11,,411
2024-03-29,Lover,112,1610587,85,,408
2024-03-29,cardigan,145,1435774,112,,466
2024-03-29,Don’t Blame Me,189,1248069,174,,584
2024-03-29,Anti-Hero,120,1536795,91,,524
2024-03-30,Cruel Summer,13,3891690,15,,412
2024-03-30,Lover,104,1569660,112,,409
2024-03-30,cardigan,145,1374171,145,,467
2024-03-30,Don’t Blame Me,182,1230824,189,,585
2024-03-30,Anti-Hero,116,1504376,120,,525
2024-03-31,Cruel Summer,11,3695305,13,,413
2024-03-31,Lover,89,1515080,104,,410
2024-03-31,cardigan,117,1342593,145,,468
2024-03-31,august,174,1165173,,,403
2024-03-31,Don’t Blame Me,196,1112616,182,,586
2024-03-31,Anti-Hero,99,1429613,116,,526
2024-04-01,Cruel Summer,12,3861842,11,,414
2024-04-01,Lover,97,1549809,89,,411
2024-04-01,cardigan,121,1433039,117,,469
2024-04-01,august,175,1249756,174,,404
2024-04-01,Don’t Blame Me,189,1200795,196,,587
2024-04-01,Anti-Hero,106,1490078,99,,527
2024-04-02,Cruel Summer,12,3966010,12,,415
2024-04-02,Lover,115,1500608,97,,412
2024-04-02,cardigan,128,1451442,121,,470
2024-04-02,august,165,1306931,175,,405
2024-04-02,Anti-Hero,108,1525395,106,,528
2024-04-03,Cruel Summer,12,4067184,12,,416
2024-04-03,Lover,111,1497089,115,,413
2024-04-03,cardigan,110,1497767,128,,471
2024-04-03,august,167,1298571,165,,406
2024-04-03,Anti-Hero,101,1521177,108,,529
2024-04-04,Cruel Summer,13,3993402,12,,417
2024-04-04,Lover,117,1487358,111,,414
2024-04-04,cardigan,106,1534545,110,,472
2024-04-04,august,174,1285887,167,,407
2024-04-04,Anti-Hero,114,1506144,101,,530
2024-04-05,Cruel Summer,13,3972917,13,,418
2024-04-05,Lover,135,1510423,117,,415
2024-04-05,cardigan,129,1533010,106,,473
2024-04-05,Anti-Hero,143,1487171,114,,531
2024-04-06,Cruel Summer,11,3942863,13,,419
2024-04-06,Lover,107,1532363,135,,416
2024-04-06,cardigan,118,1473406,129,,474
2024-04-06,august,198,1230159,,,408
2024-04-06,Anti-Hero,128,1445497,143,,532
2024-04-07,Cruel Summer,12,3453182,11,,420
2024-04-07,Lover,99,1411881,107,,417
2024-04-07,cardigan,95,1434575,118,,475
2024-04-07,august,160,1192397,198,,409
2024-04-07,Anti-Hero,133,1287292,128,,533
2024-04-08,Cruel Summer,13,3654713,12,,421
2024-04-08,Lover,105,1480465,99,,418
2024-04-08,cardigan,92,1550303,95,,476
2024-04-08,august,159,1284097,160,,410
2024-04-08,Anti-Hero,126,1389134,133,,534
2024-04-09,Cruel Summer,13,3684393,13,,422
2024-04-09,Lover,111,1480572,105,,419
2024-04-09,cardigan,98,1540944,92,,477
2024-04-09,august,143,1353083,159,,411
2024-04-09,Anti-Hero,127,1408725,126,,535
2024-04-10,Cruel Summer,13,3571600,13,,423
2024-04-10,Lover,111,1450217,111,,420
2024-04-10,cardigan,108,1479068,98,,478
2024-04-10,august,153,1319008,143,,412
2024-04-10,Anti-Hero,131,1400353,127,,536
2024-04-11,Cruel Summer,14,3612738,13,,424
2024-04-11,Lover,117,1461389,111,,421
2024-04-11,cardigan,110,1479723,108,,479
2024-04-11,august,154,1328819,153,,413
2024-04-11,Anti-Hero,132,1417242,131,,537
2024-04-12,Cruel Summer,14,3828935,14,,425
2024-04-12,Lover,129,1516425,117,,422
2024-04-12,cardigan,150,1460949,110,,480
2024-04-12,august,192,1297383,154,,414
